unique-number,lecture-days,lecture-start,lecture-end,professor-last-name,professor-first-initial,rmp-rating,prefix,number,average
50275,MWF,1400,1500,SUTCLIFFE,S,3,CH ,305,3.1
49750,TTH,1230,1400,SULLIVAN,C,3.9,BIO,391P,3.64
50305,M,1000,1100,JONES,R,2.5,CH ,317,3.57
50310,M,1000,1100,JONES,R,2.5,CH ,317,3.57
49735,F,1400,1700,KEITT,T,3,BIO,390E,3.02
49975,MWF,1000,1100,WALKER,D,3.8,CH ,301,3.26
49980,MWF,1000,1100,WALKER,D,3.8,CH ,301,3.26
49985,MWF,1000,1100,WALKER,D,3.8,CH ,301,3.26
49990,MWF,1200,1300,WALKER,D,3.8,CH ,301,3.26
49995,MWF,1200,1300,WALKER,D,3.8,CH ,301,3.26
50000,MWF,1200,1300,WALKER,D,3.8,CH ,301,3.26
49669,MW,1200,1330,ZAKON,H,3.5,BIO,380T,3.76
49640,M,1300,1400,ZAMORA-OLIVARES,D,2.9,BIO,377,3.8
50565,TTH,930,1100,KRISCHE,M,3.6,CH ,328M,3.4
50810,M,900,1100,MARDER,M,5,CH ,368,3.31
50645,W,1000,1100,MARTIN,S,2,CH ,341,3.42
50600,TTH,1100,1230,QUE,E,3.3,CH ,431,3.47
50605,TTH,1100,1230,QUE,E,3.3,CH ,431,3.47
50610,TTH,1100,1230,QUE,E,3.3,CH ,431,3.47
50615,TTH,1100,1230,QUE,E,3.3,CH ,431,3.47
50620,TTH,1100,1230,QUE,E,3.3,CH ,431,3.47
50625,TTH,1100,1230,QUE,E,3.3,CH ,431,3.47
50630,TTH,1100,1230,QUE,E,3.3,CH ,431,3.47
50635,TTH,1100,1230,QUE,E,3.3,CH ,431,3.47
50640,TTH,1100,1230,QUE,E,3.3,CH ,431,3.47
06165,TTH,1230,1400,REA,C,3.8,ADV,483,3.48
50790,TTH,1400,1530,ROSE,M,4.4,CH ,366D,3.37
50460,MWF,1000,1100,SHABBIR,S,3.8,CH ,320M,3.01
50465,MWF,1200,1300,SHABBIR,S,3.8,CH ,320M,3.01
50585,MWF,1000,1100,SHABBIR,S,3.8,CH ,328M,3.01
50590,MWF,1200,1300,SHABBIR,S,3.8,CH ,328M,3.01
50595,MWF,1100,1200,SHABBIR,S,3.8,CH ,328N,3.01
50765,MW,1230,1400,SHEAR,J,4.5,CH ,456,3.55
50770,MW,1230,1400,SHEAR,J,4.5,CH ,456,3.55
50775,MW,1230,1400,SHEAR,J,4.5,CH ,456,3.55
50780,MW,1230,1400,SHEAR,J,4.5,CH ,456,3.55
50785,MW,1230,1400,SHEAR,J,4.5,CH ,456,3.55
64450,T,1800,1900,SMITH,J,5,UGS,17,3.79
09435,F,900,1200,SMITH,J,5,EDC,370E,3.79
13885,MW,1500,1630,LANDIS,C,4.5,E M,397,3.92
02955,MW,1100,1230,LANDOLT,K,4.7,BGS,370,3.66
49920,TTH,1400,1530,LAUDE,D,3.9,CH ,301,3.31
49655,MWF,900,1000,MCCLELLAND,B,3.9,BIO,478L,3.54
49720,TH,1400,1500,MEYERS,L,5,BIO,384L,3.35
49654,M,1500,1600,MISHLER,D,3.2,BIO,377,3.71
64455,T,1800,1900,SMITH,J,5,UGS,17,3.79
64460,T,1800,1900,SMITH,J,5,UGS,17,3.79
53785,TTH,1230,1400,STARON,E,4.3,M  ,408L,3.54
50850,T,1600,1700,STOVALL,G,2.2,CH ,369K,3.86
29750,MWF,1000,1100,TRAPHAGAN,J,2.5,HDO,320,3.89
50650,TTH,1230,1400,CAMPION,A,2.1,CH ,353,3.09
50455,TTH,800,930,COLAPRET,J,3.1,CH ,320M,3.11
50325,M,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50330,M,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50709,MWF,1000,1100,HENKELMAN,G,3,CH ,354,3.75
50795,TTH,1530,1700,HUMPHREY,S,2.6,CH ,366E,3.45
50450,MWF,1300,1400,IVERSON,B,4.8,CH ,320M,3.36
50575,MWF,1300,1400,IVERSON,B,4.8,CH ,328M,3.36
48890,MWF,1200,1300,WALKER,J,5,BIO,326R,2.86
50655,TTH,930,1100,WEBB,L,3.5,CH ,353,3.31
63065,T,1400,1600,WINSLADE,W,5,UGS,303,3.8
63070,T,1400,1600,WINSLADE,W,5,UGS,303,3.8
63075,T,1400,1600,WINSLADE,W,5,UGS,303,3.8
63080,T,1400,1600,WINSLADE,W,5,UGS,303,3.8
63085,T,1400,1600,WINSLADE,W,5,UGS,303,3.8
59850,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59855,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59860,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59865,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59870,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59875,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59880,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59885,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59890,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59895,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59900,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59905,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59910,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59915,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59920,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59925,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59930,TH,800,900,YOUNG,V,5,PHM,191U,3.64
59935,TH,800,900,YOUNG,V,5,PHM,191U,3.64
51350,MWF,1300,1400,MITRA,S,3.8,C S,313E,3.82
51465,MWF,1400,1500,MITRA,S,3.8,C S,329E,3.82
43375,T,1530,1830,MOIN,A,3.5,R S,383M,3.78
51220,MW,1300,1400,PETERS,A,3,C S,109,3.62
51165,MW,1500,1600,PORTER,B,3.6,C S,302,3.24
51170,MW,1500,1600,PORTER,B,3.6,C S,302,3.24
50905,M,1500,1600,BAGCHI,D,5,CH ,369K,3.86
51195,MWF,1100,1200,BEASLEY,A,4.7,C S,303E,3.36
50999,MW,900,1030,BRODBELT,J,3,CH ,390L,2.55
51200,MWF,1100,1200,BULKO,W,4.3,C S,303E,3.69
51475,TTH,1100,1230,COFFMAN-WOLPH,S,3.7,C S,329E,3.86
51585,MWF,1400,1500,COOK,W,4.5,C S,345,3.93
51275,TTH,1400,1530,DILLIG,I,4,C S,311H,3.71
51280,TTH,1400,1530,DILLIG,I,4,C S,311H,3.71
51210,F,1400,1500,DOWNING,G,4.6,C S,104C,3.13
50965,TTH,1230,1400,ELBER,R,3.8,CH ,382L,3.18
51250,TTH,1230,1400,FRAIJ,F,3.7,C S,311,3.07
51255,TTH,1230,1400,FRAIJ,F,3.7,C S,311,3.07
51540,MW,1900,2100,GHEITH,A,4.8,C S,439,3.19
51545,MW,1900,2100,GHEITH,A,4.8,C S,439,3.19
51550,MW,1900,2100,GHEITH,A,4.8,C S,439,3.19
51555,MW,1700,1900,GHEITH,A,4.8,C S,439H,3.19
50950,TTH,1530,1700,HUMPHREY,S,2.6,CH ,380L,3.45
51000,TTH,800,930,KEATINGE-CLAY,A,3.5,CH ,391,3.2
51175,MW,1500,1600,PORTER,B,3.6,C S,302,3.24
50985,S,1000,1200,JONES,R,2.5,CH ,190,3.57
50990,W,1500,1700,JONES,R,2.5,CH ,190,3.57
50970,TTH,1230,1400,ANSLYN,E,4.2,CH ,386J,3.22
51205,MWF,1300,1400,BULKO,W,4.3,C S,303E,3.69
51260,TTH,1230,1400,FRAIJ,F,3.7,C S,311,3.07
51265,TTH,1230,1400,FRAIJ,F,3.7,C S,311,3.07
51270,TTH,1230,1400,FRAIJ,F,3.7,C S,311,3.07
51470,MW,930,1100,FRAIJ,F,3.7,C S,329E,3.07
51180,MW,1500,1600,PORTER,B,3.6,C S,302,3.24
51185,MW,1500,1600,PORTER,B,3.6,C S,302,3.24
51510,MW,900,1100,NORMAN,A,4,C S,439,2.98
51515,MW,900,1100,NORMAN,A,4,C S,439,2.98
51520,MW,900,1100,NORMAN,A,4,C S,439,2.98
51525,MW,1100,1300,NORMAN,A,4,C S,439,2.98
51530,MW,1100,1300,NORMAN,A,4,C S,439,2.98
51535,MW,1100,1300,NORMAN,A,4,C S,439,2.98
51190,MW,1500,1600,PORTER,B,3.6,C S,302,3.24
31405,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31410,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31415,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31420,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31425,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31430,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
50995,TTH,1400,1530,ROSE,M,4.4,CH ,390K,3.37
51285,MWF,1000,1100,SCOTT,M,5,C S,312,3.07
50980,F,1500,1700,SESSLER,J,3,CH ,190,2.79
50998,TTH,930,1100,SESSLER,J,3,CH ,391,2.79
50935,MW,1100,1200,SHEAR,J,4.5,CH ,376K,3.55
50915,MWF,900,1000,SPARKS,S,4,CH ,372C,3.9
50920,MWF,1200,1300,SPARKS,S,4,CH ,372C,3.9
51735,MW,930,1100,BAJAJ,C,2.2,C S,378,3.6
51645,TTH,1230,1400,BEASLEY,A,4.7,C S,363D,3.36
51874,TTH,1530,1700,BEAVER,D,3.5,C S,395T,3.59
51625,TTH,1530,1700,COFFMAN-WOLPH,S,3.7,C S,356,3.86
51805,TTH,1400,1530,COOK,W,4.5,C S,386L,3.93
51670,MWF,1300,1400,DOWNING,G,4.6,C S,371P,3.13
51680,MWF,1000,1100,DOWNING,G,4.6,C S,373,3.13
52090,MWF,1200,1300,FINGERMAN,K,5,HDF,335,4
51795,TTH,1230,1400,FUSSELL,D,3.5,C S,384G,3.96
02495,TTH,1100,1230,LAUX,V,3.5,ACC,359,3.51
02500,TTH,1400,1530,LAUX,V,3.5,ACC,359,3.51
02505,TTH,1530,1700,LAUX,V,3.5,ACC,359,3.51
51990,TTH,800,930,GERSHOFF,E,4.5,HDF,313,3.52
51980,TTH,1400,1530,GLEASON,M,4.3,HDF,304,3.77
50960,TTH,800,930,MAKAROV,D,4.2,CH ,382K,3.5
51400,MWF,1100,1200,LIN,C,5,C S,314H,3.83
51405,MWF,1100,1200,LIN,C,5,C S,314H,3.83
50909,M,1500,1600,MISHLER,D,3.2,CH ,369K,3.71
51345,MWF,1100,1200,MITRA,S,3.8,C S,313E,3.82
52415,MWF,1100,1200,HAYS,D,3.7,NTR,307,3.73
52440,MWF,800,900,HAYS,D,3.7,NTR,312,3.73
52080,MWF,900,1000,ANDERSON,E,3.5,HDF,315L,3.13
52260,W,1400,1700,ANDERSON,E,3.5,HDF,380K,3.13
51875,MW,1530,1700,HUANG,Q,1,C S,395T,3.82
51595,TTH,1100,1230,MIRANKER,D,1,C S,347,2.94
51800,TTH,1400,1530,MOK,A,2.8,C S,386C,3.61
45660,TTH,800,930,MONTESINOS,D,4.3,SPN,327C,3.52
51985,TTH,1400,1530,NEFF,L,5,HDF,304H,3.69
51695,TTH,1230,1400,NOVAK,G,3.8,C S,375,3.46
51895,TTH,1230,1400,NORMAN,A,4,C S,398T,2.98
51630,M,900,1200,QIU,L,2.8,C S,356R,3.73
51810,M,1300,1600,QIU,L,2.8,C S,386W,3.73
31435,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31440,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
51995,TTH,1700,1830,SPERANZA,H,4.3,HDF,313,3.56
51750,TTH,1530,1700,VAN DE GEIJN,R,3.7,C S,378,3.5
52234,TTH,1230,1400,WILLIAMSON,H,2,HDF,372K,3
51665,MW,1230,1400,WITCHEL,E,3.9,C S,371M,3.3
51605,TTH,1100,1230,ZUCKERMAN,D,2,C S,353,2.91
52600,TTH,1100,1230,LASHINGER,L,4,NTR,342,2.55
52480,MW,1300,1400,MEADOWS,M,2.5,NTR,218,3.85
52485,M,1400,1700,MEADOWS,M,2.5,NTR,118L,3.85
52490,T,1400,1700,MEADOWS,M,2.5,NTR,118L,3.85
52550,MWF,1100,1200,MEADOWS,M,2.5,NTR,330,3.85
53000,TTH,1230,1330,CIARLA,J,3.8,TXA,214K,3.68
53105,TTH,930,1230,CIARLA,J,3.8,TXA,355C,3.68
53115,MW,1300,1400,CHEN,J,3.7,TXA,260L,3.55
53125,MW,1400,1600,CHEN,J,3.7,TXA,260M,3.55
53140,TTH,1430,1730,CIARLA,J,3.8,TXA,264L,3.68
52650,TTH,1230,1400,DAVIS,J,5,NTR,365,3.16
51879,TTH,1400,1530,KLIVANS,A,3.3,C S,395T,3.52
52450,M,1200,1500,HAYS,D,3.7,NTR,112L,3.73
52455,T,1230,1530,HAYS,D,3.7,NTR,112L,3.73
52460,M,1500,1800,HAYS,D,3.7,NTR,112L,3.73
53015,TTH,930,1230,CHOVAN,G,4.5,TXA,316L,3.74
53039,TTH,800,930,CHOVAN,G,4.5,TXA,325M,3.74
53135,TTH,1430,1730,CHOVAN,G,4.5,TXA,264L,3.74
52855,TTH,800,930,FELKNER,M,3.6,PBH,317,3.62
52860,TTH,930,1100,FELKNER,M,3.6,PBH,317,3.62
52870,TTH,1400,1530,FELKNER,M,3.6,PBH,338,3.62
52500,MWF,1000,1100,JOLLY,C,3.2,NTR,326,3.52
52505,MWF,1000,1100,JOLLY,C,3.2,NTR,326,3.52
52510,MWF,1000,1100,JOLLY,C,3.2,NTR,326,3.52
52515,MWF,1000,1100,JOLLY,C,3.2,NTR,326,3.52
53205,MW,900,1000,MIN,D,3.3,MNS,307,3.35
53210,MW,900,1000,MIN,D,3.3,MNS,307,3.35
53215,MW,900,1000,MIN,D,3.3,MNS,307,3.35
53220,MW,900,1000,MIN,D,3.3,MNS,307,3.35
52470,MWF,900,1000,POULOS,N,3.6,NTR,315,3.82
52479,MWF,1400,1500,POULOS,N,3.6,NTR,316,3.82
53055,TTH,1530,1700,REED,J,4.2,TXA,327,3.29
52865,TTH,1100,1230,TAYLOR,R,2.6,PBH,334,3.46
52880,TTH,800,930,TAYLOR,R,2.6,PBH,354,3.46
52885,TTH,930,1100,TAYLOR,R,2.6,PBH,354,3.46
53480,MWF,800,900,MANUKURE,S,2.9,M  ,408C,3.14
53485,MWF,800,900,MANUKURE,S,2.9,M  ,408C,3.14
53530,TTH,1100,1230,CHEN,T,4.2,M  ,408C,3.91
53535,TTH,1100,1230,CHEN,T,4.2,M  ,408C,3.91
53550,MWF,1300,1400,CLARK,D,3,M  ,408C,2.91
53555,MWF,1300,1400,CLARK,D,3,M  ,408C,2.91
53470,MWF,1300,1400,DABBS,K,4.1,M  ,305G,3.42
53475,MWF,1300,1400,DABBS,K,4.1,M  ,305G,3.42
53650,MWF,1000,1100,DAVIS,K,3.8,M  ,408D,3.34
53655,MWF,1000,1100,DAVIS,K,3.8,M  ,408D,3.34
53435,MWF,1300,1400,HAGER,A,4.2,M  ,302,2.94
53440,MWF,1200,1300,HAGER,A,4.2,M  ,305G,2.94
53740,MWF,1200,1300,HAMRICK,G,3.7,M  ,408K,2.95
53745,MWF,1200,1300,HAMRICK,G,3.7,M  ,408K,2.95
53760,MWF,1500,1600,HAMRICK,G,3.7,M  ,408K,2.95
53765,MWF,1500,1600,HAMRICK,G,3.7,M  ,408K,2.95
53520,MWF,1100,1200,MANUKURE,S,2.9,M  ,408C,3.14
53525,MWF,1100,1200,MANUKURE,S,2.9,M  ,408C,3.14
53620,MWF,800,900,CEPPARO,G,4.3,M  ,408D,3.47
53625,MWF,800,900,CEPPARO,G,4.3,M  ,408D,3.47
02805,TTH,1100,1230,LAUX,V,3.5,ACC,387,3.51
02810,TTH,1400,1530,LAUX,V,3.5,ACC,387,3.51
02375,MW,1100,1230,LENDECKY,B,4.3,ACC,312,3.42
53445,MWF,1000,1100,HAGER,A,4.2,M  ,305G,2.94
53450,MWF,1200,1300,HAGER,A,4.2,M  ,305G,2.94
53820,MWF,1200,1300,MILLER,J,5,M  ,408M,3.02
53825,MWF,1200,1300,MILLER,J,5,M  ,408M,3.02
53827,MWF,1500,1600,MILLER,J,5,M  ,408M,3.02
53828,MWF,1500,1600,MILLER,J,5,M  ,408M,3.02
53500,TTH,930,1100,MILLS,C,3,M  ,408C,3.29
53505,TTH,930,1100,MILLS,C,3,M  ,408C,3.29
52585,MWF,1000,1100,LASHINGER,L,4,NTR,338W,2.55
53570,TTH,1400,1530,MILLS,C,3,M  ,408C,3.29
53575,TTH,1400,1530,MILLS,C,3,M  ,408C,3.29
53510,MWF,1000,1100,NEITZKE,A,4.5,M  ,408C,3.56
53515,MWF,1000,1100,NEITZKE,A,4.5,M  ,408C,3.56
53420,MWF,900,1000,NIBERT,J,3.6,M  ,302,2.75
53425,MWF,1000,1100,NIBERT,J,3.6,M  ,302,2.75
53610,MWF,900,1000,PERUTZ,T,3.5,M  ,408D,3.77
53615,MWF,900,1000,PERUTZ,T,3.5,M  ,408D,3.77
53434,M,1900,2200,POWELL,P,5,M  ,302,3.48
53640,TTH,930,1100,RUSIN,D,2.3,M  ,408D,2.96
53645,TTH,930,1100,RUSIN,D,2.3,M  ,408D,2.96
53850,MWF,900,1000,SADUN,L,3.3,M  ,408R,3.55
53855,MWF,900,1000,SADUN,L,3.3,M  ,408R,3.55
53830,TTH,930,1100,SCHULTZ,E,1.8,M  ,408N,2.9
53835,TTH,930,1100,SCHULTZ,E,1.8,M  ,408N,2.9
53680,MWF,1300,1400,SHIRLEY,F,2.8,M  ,408D,2.61
53685,MWF,1300,1400,SHIRLEY,F,2.8,M  ,408D,2.61
53460,MWF,1100,1200,SATHASIVAN,K,2.8,M  ,305G,3.09
53465,MWF,1100,1200,SATHASIVAN,K,2.8,M  ,305G,3.09
53790,MWF,1400,1500,SATHASIVAN,K,2.8,M  ,408L,3.09
53795,MWF,1400,1500,SATHASIVAN,K,2.8,M  ,408L,3.09
53690,MWF,1400,1500,SHIRLEY,F,2.8,M  ,408D,2.61
53695,MWF,1400,1500,SHIRLEY,F,2.8,M  ,408D,2.61
53700,TTH,1400,1530,STARON,E,4.3,M  ,408D,3.54
53705,TTH,1400,1530,STARON,E,4.3,M  ,408D,3.54
53710,TTH,1530,1700,STARON,E,4.3,M  ,408D,3.54
53715,TTH,1530,1700,STARON,E,4.3,M  ,408D,3.54
53780,TTH,1230,1400,STARON,E,4.3,M  ,408L,3.54
53540,TTH,1230,1400,STRUPPECK,T,1.9,M  ,408C,3.82
53545,TTH,1230,1400,STRUPPECK,T,1.9,M  ,408C,3.82
53590,TTH,1530,1700,STRUPPECK,T,1.9,M  ,408C,3.82
53595,TTH,1530,1700,STRUPPECK,T,1.9,M  ,408C,3.82
53630,TTH,800,930,TIAN,X,2.4,M  ,408D,3.36
53635,TTH,800,930,TIAN,X,2.4,M  ,408D,3.36
53436,TTH,1700,1830,WHITEHEAD,J,5,M  ,305G,3.2
53437,MW,1700,1830,WHITEHEAD,J,5,M  ,305G,3.2
53930,MWF,900,1000,KIDWELL,K,5,M  ,325K,3.52
54110,MWF,1100,1200,KIDWELL,K,5,M  ,333L,3.52
54115,MWF,1300,1400,KIDWELL,K,5,M  ,333L,3.52
54070,TTH,930,1100,KOCH,H,2.4,M  ,328K,3.64
54155,TTH,1100,1230,KOCH,H,2.4,M  ,340L,3.64
54199,MWF,1000,1100,LOMELI,H,4,M  ,341,3.07
54260,MWF,1100,1200,LOMELI,H,4,M  ,361K,3.07
53945,TTH,1400,1530,LUECKE,J,3.6,M  ,325K,2.5
53990,TTH,930,1100,BECKNER,W,2,M  ,427J,3.63
54010,MWF,1200,1300,BLAZEK,K,3.7,M  ,427J,3.33
54300,TTH,930,1100,CAFFARELLI,L,3,M  ,365C,3.9
54405,TTH,1230,1400,CAFFARELLI,L,3,M  ,381C,3.9
54230,MWF,1000,1100,CEPPARO,G,4.3,M  ,349R,3.47
54390,MWF,1100,1200,CEPPARO,G,4.3,M  ,378K,3.47
54064,MWF,1500,1600,CLARK,D,3,M  ,427L,2.91
54185,MWF,1000,1100,CLARK,D,3,M  ,341,2.91
54125,MWF,1200,1300,CUDINA,M,4,M  ,339D,2.95
54145,MWF,1300,1400,CUDINA,M,4,M  ,339W,2.95
53910,MWF,1100,1200,DABBS,K,4.1,M  ,316K,3.42
53915,MWF,1000,1100,DABBS,K,4.1,M  ,316K,3.42
54370,TTH,1230,1400,DANIELS,M,4,M  ,375D,3.65
54380,TTH,930,1100,DANIELS,M,4,M  ,375T,3.65
54305,MWF,1200,1300,GOMPF,R,2,M  ,365C,3.06
54485,MWF,1100,1200,GOMPF,R,2,M  ,392C,3.06
54340,MWF,1000,1100,GONZALEZ,O,2.5,M  ,374M,2.83
53900,TTH,930,1100,KNOPF,D,4.4,M  ,310P,3.58
54135,TTH,1230,1400,HAMRICK,G,3.7,M  ,339U,2.95
54090,TTH,1530,1700,HARPER,S,4,M  ,329F,3
54095,TTH,1400,1530,HARPER,S,4,M  ,329F,3
54015,TTH,1230,1400,HEITMANN,R,2.1,M  ,427J,3.05
54400,MWF,1000,1100,HEITMANN,R,2.1,M  ,380C,3.05
54487,MW,930,1100,BAJAJ,C,2.2,M  ,392C,3.6
54045,TTH,1100,1230,BECKNER,W,2,M  ,427L,3.63
54005,TTH,1100,1230,ISRAEL,A,4.5,M  ,427J,3.2
54430,MW,1300,1430,HERSH,M,1,M  ,384G,3.79
54165,TTH,1530,1700,ISRAEL,A,4.5,M  ,340L,3.2
54330,TTH,1100,1230,KEEL,S,4.1,M  ,373K,3.68
54335,MWF,1000,1100,KEEL,S,4.1,M  ,373K,3.68
53970,TTH,1700,1830,LUECKE,J,3.6,M  ,325K,2.5
54210,TTH,930,1100,MAGGI,F,3.6,M  ,346,3.71
53955,MWF,1200,1300,METH,J,4.6,M  ,325K,2.8
53995,MWF,1000,1100,METH,J,4.6,M  ,427J,2.8
54025,MWF,1400,1500,METH,J,4.6,M  ,427J,2.8
54290,TTH,800,930,MAXWELL,M,1.8,M  ,362K,3.92
54445,TTH,1230,1400,MAXWELL,M,1.8,M  ,389C,3.92
53980,MWF,1400,1500,MILLER,J,5,M  ,325K,3.02
53920,TTH,930,1100,MINER,Z,3.5,M  ,316L,3.15
53975,TTH,1230,1400,MINER,Z,3.5,M  ,325K,3.15
53985,TTH,1400,1530,MINER,Z,3.5,M  ,325K,3.15
54195,MWF,1300,1400,NEEMAN,J,5,M  ,341,3.31
54270,MWF,1000,1100,NEEMAN,J,5,M  ,362K,3.31
54130,MWF,1100,1200,NIBERT,J,3.6,M  ,339J,2.75
54425,TTH,1700,1830,PARKER,M,4.5,M  ,384C,3.54
53950,MWF,1100,1200,PENCHEVA,G,2,M  ,325K,3.32
53960,MWF,1300,1400,PENCHEVA,G,2,M  ,325K,3.32
53925,MWF,1200,1300,POWELL,P,5,M  ,316L,3.48
54190,TTH,1230,1400,RUSIN,D,2.3,M  ,341,2.96
54310,MWF,1000,1100,SADUN,L,3.3,M  ,367K,3.55
54205,TTH,930,1100,SCHMIDT,B,4.9,M  ,343L,3.39
54050,MWF,1000,1100,SHEN,Y,2,M  ,427L,2.9
54060,MWF,1300,1400,SHEN,Y,2,M  ,427L,2.9
54065,MWF,900,1000,SHEN,Y,2,M  ,328K,2.9
54075,MWF,1100,1200,SHIRLEY,F,2.8,M  ,328K,2.61
54280,TTH,1100,1230,SIRBU,M,3,M  ,362K,2.71
54285,TTH,1230,1400,SIRBU,M,3,M  ,362K,2.71
54377,TTH,930,1100,STRUPPECK,T,1.9,M  ,375T,3.82
54235,TTH,930,1100,TRAN,N,3.2,M  ,358K,2.92
54035,MWF,1500,1600,TSISHCHANKA,K,3,M  ,427J,2.59
54040,MWF,1600,1700,TSISHCHANKA,K,3,M  ,427J,2.59
54250,TTH,930,1100,VASSEUR,A,3.7,M  ,361K,3.01
54255,TTH,1100,1230,VASSEUR,A,3.7,M  ,361K,3.01
54030,TTH,1400,1530,VISHIK,M,1.8,M  ,427J,3.13
54080,TTH,1100,1230,VISHIK,M,1.8,M  ,328K,3.13
02480,TTH,1100,1230,BADOLATO,P,3.8,ACC,356,3.52
02680,TTH,1530,1700,BROWN,P,3.9,ACC,380K,3.46
02360,TTH,930,1100,CHARRIER,G,4.6,ACC,311H,3.15
02365,TTH,1100,1230,CHARRIER,G,4.6,ACC,311H,3.15
02370,TTH,1230,1400,CHARRIER,G,4.6,ACC,311H,3.15
02410,TTH,930,1100,DONELSON,D,2,ACC,326,3.49
02325,MW,1230,1400,DORDZHIEVA,A,3.7,ACC,311,3.23
02345,MW,1530,1700,DORDZHIEVA,A,3.7,ACC,311,3.23
54656,MW,830,1000,LABRAKE,C,3.3,BCH,369,2.91
54657,MW,1000,1130,LABRAKE,C,3.3,BCH,369,2.91
55460,TTH,1530,1700,LAI,K,2.9,PHY,302K,3.42
54505,TTH,1100,1230,MAGGI,F,3.6,M  ,393C,3.71
55465,TTH,1230,1400,MARKERT,C,2.8,PHY,302K,3.43
54630,TTH,930,1100,MATOUSCHEK,A,5,BCH,339F,3.35
54975,MWF,1000,1100,MAUK,M,4.6,NEU,330,3.18
55140,W,1500,1800,MONFILS,M,3,NEU,394P,3.43
54540,TTH,930,1100,MAXWELL,M,1.8,M  ,398T,3.92
54490,W,1600,1900,FREED,D,5,M  ,392C,3.93
55415,M,800,1100,GENTLE,K,1.8,PHY,101L,3.39
55065,TTH,1530,1700,GONZALEZ-LIMA,F,2.6,NEU,383C,2.81
55405,MWF,1000,1100,GORDON,V,2.5,PHY,301,3.02
55410,MWF,1100,1200,GORDON,V,2.5,PHY,301,3.02
54660,TTH,800,930,GRABNER,G,3.7,BCH,369,3.28
54665,TTH,1400,1530,GRABNER,G,3.7,BCH,369,3.28
54670,MW,1530,1700,GRABNER,G,3.7,BCH,369,3.28
55135,W,900,1200,HAYHOE,M,5,NEU,394P,3.83
54625,MWF,900,1000,HOFFMAN,D,4.7,BCH,339F,3.44
54655,TTH,1230,1400,HOFFMAN,D,4.7,BCH,364F,3.44
54985,TTH,1100,1230,COLGIN,L,5,NEU,335,3.51
55420,T,800,1100,GENTLE,K,1.8,PHY,101L,3.39
55425,TH,800,1100,GENTLE,K,1.8,PHY,101L,3.39
54635,TTH,800,930,KEATINGE-CLAY,A,3.5,BCH,339J,3.2
02355,MW,1700,1830,DORDZHIEVA,A,3.7,ACC,311,3.23
02520,TTH,1400,1530,HAYS,J,3.6,ACC,378,3.74
02525,TTH,1530,1700,HAYS,J,3.6,ACC,378,3.74
02650,TTH,1400,1530,HAYS,J,3.6,ACC,380K,3.74
54510,TTH,1530,1700,PATRIZI,S,4.3,M  ,393C,4
54980,TTH,1230,1400,POLLAK,G,4.2,NEU,330,3.35
55004,TTH,1400,1530,POLLAK,G,4.2,NEU,337,3.35
31445,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31450,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31455,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31460,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31465,TTH,1230,1330,REED,D,3.8,ANT,301,3.64
31735,TTH,930,1100,REED,D,3.8,ANT,324L,3.64
54725,TTH,1100,1230,TAYLOR,D,5,BCH,370,3.94
55030,MW,1200,1330,ZAKON,H,3.5,NEU,367V,3.76
54515,MW,1400,1530,ZARIPHOPOULOU,T,4,M  ,394C,3.72
55940,M,1100,1200,KILIC,C,4.3,PHY,110C,2.98
56010,TTH,1100,1230,LANG,K,3,PHY,317K,3.16
56015,TTH,1400,1530,LANG,K,3,PHY,317K,3.16
55840,M,900,1100,MARKERT,J,4.7,PHY,103N,3.33
55845,T,900,1100,MARKERT,J,4.7,PHY,103N,3.33
55850,M,1000,1200,MARKERT,J,4.7,PHY,103N,3.33
